Issue Type,Issue key,Issue id,Updated,Custom field (Epic Link),Created,Summary,Status,Resolution,Affects Version/s,Affects Version/s,Custom field (Story Points),Custom field (Epic Name),Labels,Labels,Labels,Labels,Labels,Labels,Labels,Component/s,Custom field (Issue Resolution),Resolved,Sprint,Sprint,Custom field (Begin Date),Custom field (End Date),Fix Version/s,Fix Version/s,Outward issue link (Blocks),Outward issue link (Child-Issue),Outward issue link (Cloners),Outward issue link (Defect),Outward issue link (Dependent),Outward issue link (Dependent),Outward issue link (Gantt: finish-start),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates)
Story,AAKO-8029,1488740,6/8/18 16:42,AAKO-7951,6/8/18 16:42,SPN Payments: Snapshot functionality YTD Aggregations  Iteration 1,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8028,1488739,6/8/18 16:40,AAKO-7951,6/8/18 16:40,SPN Payments: Snapshot functionality Aug,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8027,1488738,6/8/18 16:39,AAKO-7951,6/8/18 16:39,SPN Payments:  Snapshot functionality June,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8025,1488735,6/8/18 16:36,AAKO-7951,6/8/18 16:36,SPN Payments:  Payroll File  Iteration 2,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8024,1488730,6/8/18 16:31,AAKO-7951,6/8/18 16:31,SPN Payments: Cross Sales adjustments on Statements ,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8023,1488729,6/8/18 16:30,AAKO-7951,6/8/18 16:30,SPN Payments: Expansion Category on Statements,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8022,1488726,6/8/18 16:28,AAKO-7951,6/8/18 16:28,SPN Payments:  portal view - impersonations,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8021,1488723,6/8/18 16:25,AAKO-7951,6/8/18 16:25,SPN Earnings - Statement Release  Iteration 2,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8019,1488702,6/8/18 15:57,AAKO-7407,6/8/18 15:57,Contingency Lessons learned,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8018,1488700,6/8/18 15:56,AAKO-7407,6/8/18 15:56,SPN - Earnings: QTR End for Management ,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8017,1488298,6/8/18 15:54,AAKO-7407,6/8/18 15:54,SPN - Earnings: MidMonth Changes Iteration 2,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8016,1488297,6/8/18 15:54,AAKO-7407,6/8/18 15:54,SPN - Earnings: MidMonth Changes  Iteration 1,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8015,1488294,6/8/18 15:52,AAKO-7407,6/8/18 15:52,SPN - Earnings: YTD Summary for SI Variance Iteration 1,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8014,1488293,6/8/18 15:52,AAKO-7407,6/8/18 15:52,SPN - Earnings: YTD Summary for SI Variance Iteration 1,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8013,1488292,6/8/18 15:51,AAKO-7407,6/8/18 15:51,SPN - Earnings: YTD Summary for Management Variance Iteration 2,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8012,1488291,6/8/18 15:50,AAKO-7407,6/8/18 15:50,SPN - Earnings: YTD Summary for Management Variance Iteration 1,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8011,1488289,6/8/18 15:49,AAKO-7407,6/8/18 15:49,SPN - Earnings: Flat Advance Variance Iteration 2,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8010,1488288,6/19/18 11:38,AAKO-7407,6/8/18 15:49,SPN - Earnings: Flat Advance Variance Iteration 1 ,Open,,Spine,5,,,Martell,,,PI-C.IP,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8009,1488287,6/19/18 11:00,AAKO-7407,6/8/18 15:48,SPN - Earnings: Recoup Variance Iteration 1,Open,,Spine,3,,,Martell,,,PI-C.IP,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8008,1488286,6/8/18 15:47,AAKO-7407,6/8/18 15:47,SPN - Earnings: Auto Variance Iteration 2,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8007,1488284,6/19/18 11:30,AAKO-7407,6/8/18 15:47,SPN - Earnings: Auto Variance Iteration 1,Open,,Spine,5,,,Martell,,,PI-C.IP,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8006,1488282,6/8/18 15:46,AAKO-7407,6/8/18 15:46,SPN - Earnings: Guarantee Variance Iteration 2,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8005,1488281,6/19/18 11:37,AAKO-7407,6/8/18 15:45,SPN - Earnings: Guarantee Variance Iteration 1,Open,,Spine,8,,,Martell,,,PI-C.IP,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8004,1488280,6/8/18 15:45,AAKO-7407,6/8/18 15:45,SPN - Earnings: Draw Variance Iteration 2,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8003,1488277,6/8/18 15:44,AAKO-7407,6/8/18 15:44,SPN - Earnings: Draw Variance Iteration 1 ,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8002,1488276,6/19/18 12:20,AAKO-7407,6/8/18 15:43,SPN - Earnings:  Draw Variance  Iteration 1,Open,,Spine,5,,,Martell,,,PI-C.IP,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8001,1488275,6/19/18 11:29,AAKO-7407,6/8/18 15:42,SPN - Earnings - Monthly Sales Snapshots for WWids with Variance Iteration 3,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-8000,1488274,6/19/18 11:36,AAKO-7407,6/8/18 15:42,SPN - Earnings - Monthly Sales Snapshots for WWids with Variance Iteration 2,Open,,Spine,13,,,Martell,,,PI-C.4,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7999,1488273,6/19/18 11:34,AAKO-7407,6/8/18 15:41,SPN - Earnings - Monthly Sales Snapshots for WWids with Variance Iteration 1,Open,,Spine,13,,,Martell,,,PI-C.3,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7998,1488271,6/19/18 11:23,AAKO-7407,6/8/18 15:40,SPN- Earnings - Monthly Quota snapshot for WWids with Variance Iteration 3,Open,,Spine,8,,,Martell,,,PI-C.IP,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7997,1488267,6/19/18 11:22,AAKO-7407,6/8/18 15:40,SPN- Earnings - Monthly Quota snapshot for WWids with Variance Iteration 2,Open,,Spine,13,,,Martell,,,PI-C.4,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7996,1488266,6/19/18 11:22,AAKO-7407,6/8/18 15:39,SPN- Earnings - Monthly Quota snapshot for WWids with Variance Iteration 1,Open,,Spine,13,,,Martell,,,PI-C.3,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7995,1488265,6/19/18 10:52,AAKO-7407,6/8/18 15:38,SPN - Earnings - Monthly Sales Commission component variance Iteration 3,Open,,Spine,5,,,Martell,,,PI-C.IP,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7994,1488263,6/19/18 12:52,AAKO-7407,6/8/18 15:37,SPN - Earnings - Monthly Sales Commission component variance Iteration 2,Open,,Spine,5,,,Martell,,,PI-C.IP,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7993,1488262,6/19/18 12:52,AAKO-7407,6/8/18 15:37,SPN - Earnings - Monthly Sales Commission Component Variance Iteration 1,Open,,Spine,8,,,Martell,,,PI-C.4,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7992,1488261,6/19/18 11:29,AAKO-7407,6/8/18 15:36,SPN - Earnings - Sales & PY Sales Iteration 3,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7991,1488259,6/19/18 11:25,AAKO-7407,6/8/18 15:35,SPN - Earnings - Sales & PY Sales Iteration 2 ,Open,,Spine,8,,,Martell,,,PI-C.IP,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7990,1488258,6/19/18 12:20,AAKO-7407,6/8/18 15:34,SPN - Earnings - Sales & PY Sales   Iteration 1,Open,,Spine,13,,,Martell,,,PI-C.4,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7989,1488255,6/8/18 15:33,AAKO-7407,6/8/18 15:33,SPN - Earnings - Total Monthly Final Earnings Current Period ,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7988,1488254,6/8/18 15:31,AAKO-7407,6/8/18 15:31,SPN - Earnings Total Monthly Earnings Current Period Iteration 3 ,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7987,1488252,6/8/18 15:30,AAKO-7407,6/8/18 15:30,SPN - Earnings Total Monthly Earnings Current Period Iteration 2,Open,,Spine,8,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7980,1488153,6/19/18 11:37,AAKO-7407,6/8/18 12:07,Participant Crediting - By Plan/Component/Participant -Current Month  - Iteration 1,Open,,Spine,13,,,Martell,,,PI-C.4,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7952,1485469,6/7/18 13:41,AAKO-7951,6/7/18 13:41,SPN - Payments   Management Crediting,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7925,1484531,6/19/18 11:38,AAKO-7405,6/7/18 9:31,SPN Participant - Draw/release/expansion inclusion,Open,,Spine,5,,,Martell,,,PI-C.3,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7866,1484050,6/18/18 11:01,AAKO-4820,6/7/18 7:55,Spine Participant - Roster processing,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7864,1484030,6/8/18 16:11,AAKO-7951,6/7/18 7:22,Earnings - Quarter Close,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7863,1484029,6/11/18 7:49,AAKO-7951,6/7/18 7:19,Earnings - Parallel processing,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7862,1484028,6/8/18 16:35,AAKO-7951,6/7/18 7:17,SPN Earnings - Payroll file    Iteration 1,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7861,1484027,6/8/18 16:24,AAKO-7951,6/7/18 7:14,Earnings - Statement Release  Iteration 1 ,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7860,1484025,6/8/18 16:10,AAKO-7951,6/7/18 7:13,Earnings - Statement,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7859,1484024,6/8/18 16:39,AAKO-7951,6/7/18 7:11,Earnings - Snapshot Functionality  Jan,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7858,1484023,6/8/18 16:33,AAKO-7951,6/7/18 7:05,Earnings - Payout Approval,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7855,1481791,6/12/18 8:15,AAKO-3958,6/6/18 10:24,Foundation - CNV (formerly Codman NeuroVascular) End-User Sales Invoice Validation (Lift & Shift from V11),Completed,Done,Spine,3,,,Martell,Done,6/12/18 8:15,,,,Spine,,AAKO-7927,,,,,,,,,,,,,,,,,
Story,AAKO-7830,1476671,6/7/18 14:46,AAKO-3958,6/4/18 13:41,Foundation - Mitek Sales Invoice Validation (Lift & Shift from V11 - Indirect Sales Tracings),Open,,MIT,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7802,1464884,6/7/18 14:46,AAKO-7961,5/30/18 12:18,Load Lifenet Historic Sales  (Martel Story?) ,Open,,Spine,,,Spine,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7745,1453219,6/7/18 9:34,AAKO-7410,5/24/18 15:05,Geo Crediting - Add/Update Geo Level Quotas,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7744,1453211,6/7/18 9:35,AAKO-7410,5/24/18 14:59,Geo Crediting - Add/Update Customer Level Quotas,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7743,1453046,5/24/18 16:07,AAKO-7410,5/24/18 14:15,Geo Crediting - Customer Level Quota Adjustments ,Open,,Spine,3,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7514,1449848,6/8/18 12:38,AAKO-7410,5/23/18 16:20,Foundation - OpCo Customer Level Sales Adjustments (Manual Upload via template),Completed,Done,Spine,13,,,Martell,Done,6/8/18 12:38,,,,Spine,,AAKO-7792,,,,,,,,,,,,,,,,,
Story,AAKO-7453,1449214,6/21/18 14:18,AAKO-7410,5/23/18 12:12,Geo Crediting - Sales Invoice Realignment,Completed,Done,Spine,3,,,Martell,Done,6/21/18 14:18,PI-C.1,,,Spine,,AAKO-8719,,,,,,,,,,,,,,,,,
Story,AAKO-7434,1442924,6/19/18 10:27,AAKO-7405,5/21/18 14:32,SPN Participant - Converting Core Allocation % to Sales Split,In Progress,,Spine,5,,,Martell,,,PI-C.1,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7432,1442680,6/8/18 16:10,AAKO-7951,5/21/18 13:37,SPN Participant - Close a Period,Open,,Spine,13,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7423,1442633,6/19/18 10:41,AAKO-7405,5/21/18 12:59,SPN Participant - Redistribute Sales Split,In Progress,,Spine,5,,,Martell,,,PI-C.2,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7420,1442627,6/19/18 10:40,AAKO-7405,5/21/18 12:54,SPN Participant - Specialty Rate Exclusions,Open,,Spine,5,,,Martell,,,PI-C.2,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7419,1442625,6/19/18 10:39,AAKO-7405,5/21/18 12:51,SPN Participant - Product Line Exceptions,Open,,Spine,5,,,Martell,,,PI-C.2,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7418,1442616,6/19/18 11:28,AAKO-7405,5/21/18 12:46,SPN Participant - Combined Customer & Product Rate Exceptions,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7417,1442615,6/19/18 11:28,AAKO-7405,5/21/18 12:42,SPN Participant - Customer Rate Exceptions,Open,,Spine,5,,,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7416,1442613,6/19/18 10:38,AAKO-7405,5/21/18 12:38,SPN Participant - Customer Share Exceptions ,Open,,Spine,5,,,Martell,,,PI-C.3,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7415,1442611,6/19/18 11:23,AAKO-7405,5/21/18 12:35,SPN Participant - Participant Exceptions,Open,,Spine,8,,,Martell,,,PI-C.2,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7414,1442096,6/19/18 10:38,AAKO-7405,5/21/18 12:04,SPN Participant - Credit Eligibility (Crediting Date & End of Month),Open,,Spine,3,,,Martell,,,PI-C.2,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7412,1439599,6/19/18 10:37,AAKO-7405,5/18/18 12:09,SPN Participant - Participant to Plan,Open,,Spine,13,,,Martell,,,PI-C.2,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7334,1421984,6/19/18 10:26,AAKO-7405,5/11/18 15:19,SPN Participant - Product Compensation Groups,In Progress,,Spine,5,,,Martell,,,PI-C.1,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7332,1421980,6/19/18 11:24,AAKO-7405,5/11/18 15:17,SPN Participant - Exceptions (Specialty Rates) and Plan,Open,,Spine,5,,,Martell,,,PI-C.2,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7331,1421979,6/20/18 15:11,AAKO-7405,5/11/18 15:16,SPN Participant - Participant Rates (Rate Basis) WWid to comp summary,In Progress,,Spine,8,,,Martell,,,PI-C.2,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7330,1421977,6/15/18 11:24,AAKO-7405,5/11/18 15:14,SPN Participant - Plan Master,Completed,Done,Spine,13,,,Martell,Done,6/15/18 11:24,,,,Spine,,AAKO-8076,,,,,,,,,,,,,,,,,
Story,AAKO-7055,1413437,6/19/18 10:25,AAKO-7405,5/9/18 10:57,SPN Participant - Components to Plan,In Progress,,Spine,13,,,Martell,,,PI-C.1,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7053,1413425,6/11/18 14:09,AAKO-7405,5/9/18 10:50,SPN Participant - Participant Assignment,Completed,Done,Spine,3,,,Martell,Done,6/11/18 14:09,,,,Spine,,AAKO-7772,,,,,,,,,,,,,,,,,
Story,AAKO-7052,1413415,6/19/18 12:20,AAKO-7405,5/9/18 10:43,SPN Participant - Participant to Geo translate and transform,In Progress,,Spine,5,,,Martell,,,PI-C.1,,,Spine,,AAKO-7791,,,,,,,,,,,,,,,,,
Story,AAKO-7051,1413410,6/15/18 9:54,AAKO-7405,5/9/18 10:35,SPN Participant - Component Master,Completed,Done,Spine,5,,,Martell,Done,6/15/18 9:54,,,,Spine,,AAKO-7775,,,,,,,,,,,,,,,,,
Story,AAKO-7050,1413190,5/25/18 10:23,AAKO-7405,5/9/18 10:22,SPN Participant - Position Master,Completed,Done,Spine,3,,,Martell,Done,5/25/18 10:23,,,,Spine,,AAKO-7342,,,,,,,,,,,,,,,,,
Story,AAKO-7035,1409595,5/21/18 11:16,AAKO-7410,5/8/18 13:31,Martell - Geo Sales quota summaries view,Completed,Done,Spine,3,,,Martell,Done,5/21/18 11:16,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7034,1409592,5/21/18 11:15,AAKO-7410,5/8/18 13:28,Martell - Geo Sales Crediting view,Completed,Done,Spine,3,,,Martell,Done,5/21/18 11:15,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-7006,1396649,6/11/18 17:13,AAKO-7410,5/3/18 15:16,SPN Geo Crediting - Regression Test Geo Master (Lift & Shift from V11),Completed,Done,Spine,3,,,Martell,Done,6/11/18 17:13,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-6955,1385643,5/22/18 6:58,AAKO-3958,4/27/18 14:01,Foundation - SPN LifeNet Sales Adjustments (Manual Upload via Sales Order Process template) ,Completed,Done,Spine,3,,,Martell,Done,5/22/18 6:58,,,,Spine,,AAKO-7435,,,,,,,,,,,,,,,,,
Story,AAKO-6947,1384489,6/19/18 10:23,AAKO-3958,4/27/18 10:48,Foundation - ETH Sales Invoice Validation (Lift & Shift from V11),In Progress,,Spine,3,,,Martell,,,PI-C.1,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-6729,1371278,6/4/18 14:08,AAKO-3958,4/20/18 15:22,Foundation - Mitek Sales Invoice Validation (Lift & Shift from V11 - Direct Sales),Completed,Done,Spine,3,,,Martell,Done,6/4/18 14:08,,,,Spine,,AAKO-7831,,,,,,,,,,,,,,,,,
Story,AAKO-6727,1371273,6/4/18 13:08,AAKO-3958,4/20/18 15:17,Foundation - TRM/CMF Sales Invoice Validation (Lift & Shift from V11),Completed,Done,Spine,3,,,Martell,Done,6/4/18 13:08,,,,Spine,,AAKO-6954,,,,,,,,,,,,,,,,,
Story,AAKO-5978,1268663,6/11/18 17:24,AAKO-7410,3/8/18 16:35,SPN Geo Crediting - Geo Hierarchy (Daily thru Workflow) ,Completed,Done,Spine,5,,,Martell,Done,6/11/18 17:24,,,,Spine,,AAKO-5984,,,,,,,,,,,,,,,,,
Story,AAKO-5977,1268659,6/12/18 7:11,AAKO-7410,3/8/18 16:28,SPN Geo Crediting - Geo Master (Batch Upload),Completed,Done,Spine,5,,,Martell,Done,6/12/18 7:11,,,,Spine,,AAKO-5983,,,,,,,,,,,,,,,,,
Story,AAKO-5975,1268651,6/11/18 17:48,AAKO-3958,3/8/18 16:19,Foundation - OpCo Sales Exclusions at Product Level (Manual Upload via Template),Reopened,,Spine,5,,,Martell,,,,,,Spine,,AAKO-5981,,,,,,,,,,,,,,,,,
Story,AAKO-5967,1265204,6/11/18 17:51,AAKO-7410,3/7/18 11:26,SPN Geo Crediting - Customer to Geography (Batch Upload),Completed,Done,Spine,5,,,Martell,Done,6/11/18 17:51,,,,Spine,,AAKO-5973,,,,,,,,,,,,,,,,,
Story,AAKO-5418,1010587,5/17/18 14:03,AAKO-4820,2/5/18 7:16,Payments Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5417,1010586,5/17/18 14:03,AAKO-4820,2/5/18 7:16,Payments Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5416,1010585,5/17/18 14:01,AAKO-4820,2/5/18 7:15,Payments Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5415,1010584,5/17/18 14:01,AAKO-4820,2/5/18 7:14,Payments Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5414,1010583,5/17/18 14:01,AAKO-4820,2/5/18 7:13,Participant Input Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5413,1010581,5/17/18 14:01,AAKO-4820,2/5/18 7:10,Participant Input Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5410,1010577,5/17/18 14:00,AAKO-4820,2/5/18 7:06,Sales Adjustments Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5409,1010575,5/17/18 14:00,AAKO-4820,2/5/18 7:03,Earnings WWID Summary Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,AAKO-5408,,,,,,,,,,,,,,,,,,
Story,AAKO-5408,1010574,5/17/18 14:00,AAKO-4820,2/5/18 7:00,Earnings Roster Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,AAKO-5407,,,,,,,,,,,,,,,,,,
Story,AAKO-5407,1010573,5/17/18 14:00,AAKO-4820,2/5/18 7:00,Earnings Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5404,1010570,5/17/18 13:59,AAKO-3997,2/5/18 6:57,Static/dynamic Participant Quota Crediting Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5402,1010568,5/17/18 13:59,AAKO-4820,2/5/18 6:52,Static/Dynamic Participant Sales Crediting,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5399,1010565,5/17/18 13:59,AAKO-3997,2/5/18 6:50,Static/dynamic Geography Quota Crediting Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5397,1010562,5/17/18 13:58,AAKO-3997,2/5/18 6:48,Static/Dynamic Geography Sales Crediting Jobs,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5396,1010561,5/17/18 13:58,AAKO-4820,2/5/18 6:43,Sales Input Ad-hoc Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-5395,1010560,5/17/18 13:58,AAKO-4820,2/5/18 6:42,Sales Input Ad-hoc Job,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-4847,972591,5/17/18 13:58,AAKO-4820,1/10/18 12:43,Geography Hierarchy Workflow,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-4846,972590,6/7/18 11:20,AAKO-4820,1/10/18 12:42,Customer to Geography Workflow,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-4841,972583,5/17/18 13:57,AAKO-4820,1/10/18 12:35,Customer to Geography Validations,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-4840,972579,5/17/18 13:57,AAKO-4820,1/10/18 12:32,Geography Hierarchy Validations,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-4839,972561,5/17/18 13:56,AAKO-4820,1/10/18 11:44,Geography Master Validations,Open,,Spine,,,FirstBU,Martell,,,,,,Spine,,,,,,,,,,,,,,,,,,,
Story,AAKO-4537,943652,5/24/18 16:58,AAKO-3958,12/12/17 15:38,Foundation - SPN Product Hierarchy (Manual Upload),Completed,Done,Spine,5,,Spine,Martell,Done,5/24/18 16:58,,,,Spine,,AAKO-4576,,,,,,,,,,,,,,,,,
Story,AAKO-4536,943650,6/15/18 16:11,AAKO-3958,12/12/17 15:29,Foundation - SPN Lifenet Sales Invoice Validation (Manual Upload),Completed,Done,Spine,3,,Spine,Martell,Done,6/15/18 16:11,,,,Spine,,AAKO-4570,,,,,,,,,,,,,,,,,
Story,AAKO-4516,937686,5/23/18 15:48,AAKO-7410,12/8/17 10:04,SPN Geo Crediting - Geography Summary (Quota Roll-Up),Completed,Done,Spine,5,,,Martell,Done,5/23/18 15:48,,,,Spine,,AAKO-4691,,,,,,,,,,,,,,,,,
Story,AAKO-4509,937663,5/31/18 14:06,AAKO-7410,12/8/17 9:27,SPN Geo Crediting -  Customer Share,Open,,Spine,13,,,Martell,,,,,,Spine,,AAKO-4695,,,,,,,,,,,,,,,,,
Story,AAKO-4442,932567,5/17/18 16:37,AAKO-3958,12/6/17 11:35,Foundation - OpCo Customer Job Monitoring (Daily Feed),Completed,Done,Spine,1,,,Martell,Done,5/17/18 16:37,,,,Spine,,AAKO-4575,,,,,,,,,,,,,,,,,
Story,AAKO-4432,932065,6/7/18 11:25,AAKO-3958,12/6/17 10:09,Foundation - CNV (formerly Codman NeuroVascular) Direct Sales Invoice Validation (Lift & Shift from V11),Completed,Done,Spine,3,,,Martell,Done,6/7/18 11:25,,,,Spine,,AAKO-7847,,,,,,,,,,,,,,,,,
